"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Obstacle 4 Loc X","Obstacle 4 Loc Y","Obstacle 4 Radius","Predicted Mean X","Predicted Mean Y","Predicted SXX","Predicted SYY","Predicted SXY"
0,174,600,47,208,455,62,86,168,65,478,448,69,444,126,14,267.273,61.7273,44596.2,2066.42,-4806.52
0,318,600,274,170,86,29,113,84,37,368,143,0,201,344,0,283.667,305.778,47215.5,530.694,-3737.58
0,530,600,474,89,439,59,372,497,67,451,196,51,69,295,0,303.333,453.333,44882.8,2955,-7806.75
0,313,600,462,249,20,0,494,313,0,496,471,0,0,163,0,289.5,385.1,45136.3,2436.32,9812.83
0,124,600,56,73,515,33,83,303,37,66,171,18,351,284,45,325.444,91.2222,44240.8,457.444,-3188.11
0,543,600,274,103,316,69,562,457,17,557,465,0,581,450,0,312.182,408.182,43946.8,10081.2,-20310.4
0,510,600,69,207,437,38,385,113,14,67,388,16,91,489,25,292.3,261.5,43282.5,22067.6,-30277.1
0,341,600,276,392,378,39,353,482,52,534,324,19,45,139,0,286.444,280.222,44787.8,987.444,-3954.49
0,71,600,3,465,370,52,51,163,22,71,441,47,359,239,68,313.4,68.8,47233.2,757.511,-1640.58
0,289,600,80,213,236,22,277,88,56,178,386,60,476,211,0,292.667,183.444,43750.8,6293.28,-16147.8
0,87,600,366,344,139,74,269,142,73,189,378,73,152,245,0,351.077,282.615,42824.9,12774.8,22085.5
0,299,600,365,353,94,43,556,173,39,373,317,73,428,152,0,301,350.111,41806.2,3303.36,8884.88
0,92,600,6,92,217,0,338,176,0,102,395,0,66,577,0,319.727,93,39458.6,2715.6,-3150.1
0,329,600,91,371,102,54,330,87,0,458,276,0,529,34,0,340.8,274.4,43912,11826.5,-17905.7
0,50,600,287,224,107,0,576,369,0,511,501,0,31,483,0,296.556,143.667,42070.5,7094.75,16670.5
0,323,600,470,469,474,54,72,298,51,562,359,0,291,270,0,333.2,373,41657.5,4371.33,7474.22
0,463,600,346,502,97,42,246,100,66,493,282,57,421,190,0,300.2,388.6,48401.5,1995.82,-8368.8
0,313,600,259,66,434,65,81,495,0,278,183,0,383,518,0,299.8,253.4,46107.5,1284.49,-5605.13
0,316,600,139,579,316,0,13,122,0,480,131,0,352,183,0,293.909,303.364,40787.7,6639.25,-12552.5
0,365,600,542,131,75,60,505,421,41,163,547,42,389,375,0,298.333,479.333,39651.8,4450.5,12541.1
0,113,600,246,203,236,16,426,364,63,436,125,28,552,210,0,327.5,96.5,46558.1,5850.06,7957.5
0,521,600,41,389,444,35,457,105,58,25,180,0,218,117,0,344.083,265,52043.9,20070.9,-30840.8
0,546,600,64,199,150,34,426,153,62,322,257,61,270,362,55,278.636,262.364,39057.9,35981.3,-35420.7
0,273,600,348,582,499,10,287,191,36,68,305,0,473,566,0,290.6,259.7,43414,1550.68,1116.31
0,78,600,348,106,116,0,287,159,0,492,428,0,401,321,0,290.4,183.8,43140.3,9297.96,18502.6
0,246,600,489,203,257,67,395,410,0,315,494,0,524,309,0,293.444,381.333,42269.5,8426.5,18527.1
0,500,600,440,504,149,61,507,57,27,246,556,32,405,483,0,298.8,431.7,49087.7,1180.01,-4773.07
0,276,600,425,262,102,50,338,447,56,89,243,33,276,381,27,284.889,331.667,46323.4,3073.5,11702.1
0,341,600,468,161,538,55,536,78,15,61,496,31,540,569,0,351.6,358.2,42685.6,3118.18,4392.87
0,167,600,58,82,364,71,320,391,64,364,167,53,471,345,0,283.556,115.111,46464.3,1850.86,-8599.44
0,201,600,122,210,517,0,36,586,0,352,170,0,37,255,0,324.889,112.556,46976.9,4368.53,-11614.8
0,24,600,339,563,54,30,242,219,17,513,68,44,31,534,0,307.7,164.2,44102.2,11558.4,22019.5
0,571,600,595,327,313,51,412,287,41,183,189,60,201,453,31,290.778,556.667,43578.7,892.5,-1657.33
0,344,600,226,497,80,52,58,226,40,110,138,32,539,445,0,305.111,291.222,44321.6,2582.94,-9411.4
0,597,600,338,138,78,14,341,104,73,501,464,35,506,284,34,282.9,461.1,40781.7,8121.21,-17715.5
0,345,600,310,537,35,0,598,556,0,184,568,0,268,417,0,294.7,322.1,41155.3,1048.32,-3085.86
0,402,600,422,167,408,42,245,297,71,481,412,15,52,91,33,289.5,457.7,45440.3,2063.34,475.945
0,536,600,383,417,253,0,14,166,0,1,48,0,511,362,0,322.8,458.4,41126.8,5123.16,-13296.1
0,137,600,88,33,252,14,274,111,27,118,309,66,181,478,0,282.444,94.7778,47195.5,585.944,-3592.26
0,130,600,364,515,418,33,426,306,41,116,213,21,573,563,0,328.2,218,36763.1,8075.11,15802.2
0,150,600,78,4,599,0,577,370,0,243,461,0,8,286,0,284.8,101.2,44749.1,2653.29,-6473.29
0,297,600,41,313,415,68,187,108,0,62,485,0,349,471,0,275.273,99.8182,44105.2,11437.6,-18757.9
0,435,600,0,238,277,48,327,64,0,274,376,0,454,246,0,287.545,205.091,46273.3,22479.1,-31143.9
0,234,600,297,138,468,71,206,372,0,350,367,0,366,163,0,284.9,324.5,46590.8,4208.5,8269.28
0,404,600,8,566,427,13,307,114,22,495,361,54,276,279,0,337.333,242.75,36279.5,28044.6,-26376
0,169,600,112,67,185,43,599,136,0,174,492,0,491,109,0,308.417,172.833,45631.9,3520.88,6149.17
0,482,600,437,546,418,33,206,524,0,242,87,0,285,307,0,292.667,483,47183.2,639.25,484.5
0,584,600,149,521,468,36,208,236,0,256,373,0,516,350,0,251.455,310.182,36656.5,28766.4,-27980.5
0,251,600,175,428,497,33,433,269,14,73,273,0,103,580,0,295.4,151.7,38608,3047.12,-6355.53
0,282,600,440,134,505,56,499,186,0,66,72,0,103,576,0,303.2,318.8,49579.7,2965.96,9218.27
0,345,600,257,149,339,24,232,232,0,99,99,0,520,320,0,287.7,334.1,45696.9,2227.88,-7444.85
0,585,600,434,217,154,67,42,453,0,15,418,0,118,111,0,276.917,398.583,38961.5,12814.1,-12048.6
0,398,600,336,248,388,10,542,409,14,234,404,0,499,419,0,300.7,279.1,44694,5180.32,-1683.52
0,565,600,545,166,498,19,552,426,10,285,474,62,348,431,51,328.667,440,48959.7,6483.45,-7367.64
0,594,600,34,122,165,57,151,472,63,226,366,0,338,158,0,331.343,364.031,38041.5,37106,-35369.2
0,7,600,491,335,364,72,489,507,44,256,178,21,60,230,36,329.1,225.7,39126.8,29668.2,33162.7
0,358,600,451,355,130,35,207,166,59,136,58,38,247,294,71,309.9,482.2,46134.3,3383.73,5560.58
0,597,600,404,203,403,56,335,260,0,260,126,0,82,505,0,285.4,467.1,36641.2,5848.77,-13200.8
0,205,600,153,52,89,0,293,554,0,340,193,0,118,482,0,311.667,181.222,46545.2,783.944,-5441.67
0,505,600,328,34,224,30,398,536,13,489,323,60,261,25,0,341.778,429.222,47555.2,3282.44,-11887.9
0,466,600,479,413,184,0,321,310,0,100,479,0,119,31,0,289.333,497.556,42720.5,990.278,-229.083
0,475,600,257,460,419,42,416,519,62,197,252,31,379,582,0,278,327.444,43088.2,7106.03,-16075.5
0,172,600,67,121,322,64,168,80,36,319,318,0,194,330,0,326.083,227.917,36181.9,8481.9,160.643
0,460,600,129,498,546,42,487,449,0,386,574,0,454,209,0,248.5,213.25,44561.2,15402.2,-20943.7
0,504,600,130,326,126,60,465,206,33,196,179,0,597,404,0,323,389.2,41861.1,19896,-25695.6
0,273,600,169,415,149,46,283,228,0,449,459,0,228,136,0,329.6,192.6,45910.7,2824.71,-9498.62
0,201,600,129,434,3,0,125,330,0,241,468,0,349,182,0,321.4,210.6,45500.5,1836.49,-57.2665
0,370,600,510,507,187,21,235,437,58,116,570,0,401,382,0,283,411.556,43471.5,3090.28,10376.4
0,432,600,502,424,476,46,224,208,74,533,455,48,543,214,53,296,502.444,39910.8,1358.78,4401
0,557,600,145,512,94,0,359,457,0,145,460,0,26,433,0,335.538,347,35755.9,28063.5,-28437.8
0,93,600,92,204,314,17,70,31,0,452,106,0,46,520,0,301.556,138.667,47449.5,946.75,994.583
0,88,600,522,354,37,27,516,80,60,42,281,0,301,390,0,330,277.6,40348.7,27489.6,32309.1
0,562,600,226,288,545,33,363,589,0,185,553,0,413,15,0,284.364,351.818,36737.5,13779.2,-21298.4
0,86,600,534,148,197,69,234,51,0,50,403,0,153,468,0,309.25,251.917,39785.1,27425.9,30864.5
0,361,600,198,484,451,71,554,552,45,504,269,0,146,414,0,307.333,309.444,45313.2,3677.78,-11431
0,31,600,161,264,252,33,43,269,0,367,399,0,13,292,0,321.111,62.2222,41048.1,2925.69,9175.97
0,289,600,324,412,96,0,96,363,0,376,476,0,327,349,0,296.111,308.222,41994.1,698.694,880.347
0,252,600,162,494,314,66,346,304,59,332,100,11,508,359,0,330.1,190.2,45665.7,2888.4,-9656.36
0,530,600,511,307,352,0,426,394,0,246,532,0,279,335,0,325.7,471.1,42244,1494.32,-3035.74
0,230,600,407,339,356,48,433,119,57,445,146,0,191,264,0,269.4,414.5,41614.7,7246.06,9856.33
0,32,600,171,306,358,43,294,472,39,318,321,0,451,502,0,318.3,85.9,40053.8,2011.21,6010.92
0,377,600,59,145,357,43,383,293,50,534,435,0,416,556,0,295.4,191.2,40616,14118.8,-23271.3
0,345,600,338,166,163,50,522,194,13,511,191,71,141,107,62,285,282.2,46463.1,2120.4,-1910.89
0,126,600,235,416,405,0,565,396,0,247,390,0,149,81,0,303.1,192.3,48553.2,2079.34,8626.3
0,238,600,246,473,76,13,455,150,13,428,3,0,62,293,0,289.444,217.889,45384,1023.86,-2932.57
0,138,600,267,101,204,63,117,246,0,25,0,0,157,401,0,293,169.7,48343.8,3285.12,11716.3
0,333,600,209,348,285,40,433,420,71,520,204,0,239,360,0,292.4,336.2,46205.6,4418.84,-9557.2
0,514,600,568,36,489,26,478,85,60,46,294,0,374,248,0,308.455,538,42961.3,1262.4,2298.8
0,592,600,214,150,382,64,171,129,0,555,59,0,228,380,0,330,456.5,43285.8,17019.8,-24986
0,301,600,561,208,446,31,443,328,38,81,241,38,311,121,0,300.636,467.364,46457.9,7287.85,15781.2
0,394,600,248,455,138,39,516,492,42,485,172,0,28,217,0,309.111,333.667,48960.9,1899.25,-7998.33
0,540,600,61,352,237,0,236,53,0,192,43,0,93,341,0,335.167,325.5,45739.1,29683.7,-35735.6
0,250,600,563,415,144,62,527,443,0,455,126,0,460,196,0,300.1,413.1,43042.5,14044.3,23320.9
0,163,600,249,300,499,34,64,280,46,490,371,0,49,196,0,299.4,208.8,46976.5,909.956,3632.87
0,187,600,518,192,368,39,192,344,45,462,331,69,102,178,0,294.778,346.444,42989.9,15472.3,25615.4
0,364,600,250,551,298,36,299,372,26,341,249,0,517,361,0,285.778,258.333,47304.4,6247.25,-14024.5
0,253,600,127,336,256,0,376,160,0,516,224,0,410,47,0,331.917,333.667,49909.5,12194.2,-5047.3
0,507,600,122,287,28,10,162,188,15,340,137,22,142,398,0,290.636,266.727,46111.7,24289.8,-32323.3
0,591,600,315,154,590,0,510,75,0,312,398,0,386,133,0,291.3,439.1,41783.8,8310.32,-18120.7
0,406,600,426,259,291,45,329,205,18,23,502,0,191,249,0,281,446.556,42212.2,608.278,-552.375
0,476,600,92,150,561,38,438,259,21,503,139,61,552,206,0,289.2,243.6,41908.2,24378.5,-31086.4
0,102,600,489,519,234,23,435,69,36,378,537,49,186,335,63,314.8,343.9,40114,24226.8,30248.5
0,29,600,171,431,76,11,465,26,0,343,292,0,274,239,0,292.636,189,44672.9,8450.2,13367.5
0,438,600,2,514,122,0,185,152,0,569,53,0,297,379,0,297.273,238.636,43524,25916.7,-32549
0,53,600,443,332,192,36,65,528,11,340,169,60,547,14,0,301,241.727,42156.6,16603.8,25913.4
0,523,600,338,441,178,55,338,413,41,206,497,0,442,437,0,278.4,490.5,42429.6,6752.06,-13874.9
0,391,600,411,218,79,66,96,576,18,94,57,46,482,86,59,311.222,406.444,41131.2,1908.53,5506.64
0,380,600,420,69,486,64,426,468,0,18,479,0,129,177,0,293.25,396.625,43327.4,683.411,838.393
0,21,600,72,461,101,28,275,54,33,320,268,69,353,204,0,350.167,166.75,41542.3,8211.84,9513.32
0,22,600,411,81,336,39,521,294,57,0,337,0,518,4,0,279.2,240.6,45105.3,17040.9,26919.4
0,76,600,16,479,90,10,279,294,26,423,154,62,474,463,0,317.556,42.4444,46959.8,351.778,-3025.03
0,206,600,258,306,195,26,491,219,26,190,127,55,413,169,0,284.444,246.667,43679.3,623,3915.17
0,287,600,197,131,77,46,247,549,22,238,390,64,349,268,57,294.667,222.778,44268.5,1443.44,-5980.71
0,141,600,545,506,366,65,453,458,24,256,101,0,242,397,0,290,396.727,40971.8,26296.4,31372.2
0,42,600,323,349,504,58,246,114,66,19,319,0,557,10,0,321.3,210.8,47722.5,7028.4,15461.4
0,46,600,153,134,534,26,354,444,10,184,310,63,536,92,0,286,201.273,47243.2,6193.42,7184.3
0,148,600,5,223,303,70,216,228,0,42,425,0,333,67,0,327,131.111,48165,3440.11,-9390.5
0,412,600,338,428,80,0,283,58,0,217,129,0,402,567,0,279.222,367.667,45507.2,1398.5,-6149.79
0,400,600,168,389,388,73,208,195,33,226,104,52,440,540,0,305.2,244.2,39507.7,10453.3,-19048.6
0,323,600,292,404,347,57,182,54,48,456,87,0,121,125,0,325.2,377.4,41587.3,2601.82,1599.24
0,73,600,34,303,198,65,275,355,13,236,315,40,96,6,0,316,70.9,48511.3,810.767,-254.111
0,186,600,238,440,448,63,369,432,49,1,135,0,58,293,0,281.889,251.667,45256.6,1865.5,4695.08
0,406,600,24,273,42,24,185,225,14,498,148,0,55,537,0,292.182,191.091,50205.6,13749.5,-24788.6
0,485,600,456,521,373,27,356,64,59,477,265,57,215,401,12,293.9,468.6,48386.3,386.711,-1079.04
0,22,600,388,327,172,22,299,8,0,277,200,0,586,204,0,363.308,149.769,49117.9,15047.9,20111.3
0,120,600,572,483,324,0,270,20,0,465,544,0,223,236,0,365.583,277.75,47305.4,24400.8,28594.8
0,21,600,592,232,201,0,423,199,0,561,578,0,376,271,0,280.538,345.846,41391.1,39766.1,39593.5
0,554,600,516,195,313,68,492,63,0,549,161,0,583,206,0,320.6,544.7,43374.9,707.344,-2952.13
0,267,600,5,406,441,0,4,189,0,34,267,0,71,325,0,299.7,165.9,41607.1,11085.2,-18582.5
0,250,600,91,552,219,41,391,133,26,535,131,52,478,273,35,289,124.2,42233.3,7114.84,-15178.7
0,115,600,24,117,197,70,341,563,0,57,288,0,129,113,0,295.667,96.4444,50959.2,1038.78,-1486.08
0,227,600,473,9,163,0,576,356,0,274,509,0,293,486,0,347.2,297.2,45578.6,9191.07,18071.2
0,277,600,210,264,339,16,146,175,58,553,381,37,299,341,0,302,258.333,42302,463.25,-1690.25
0,150,600,332,556,314,0,256,437,0,499,269,0,316,575,0,294.3,196.5,43536.5,3770.06,9341.72
0,443,600,546,495,453,35,499,415,64,315,79,68,329,428,47,279.7,477.5,46478.2,2172.72,8507.94
0,397,600,228,577,389,0,316,473,0,103,189,0,2,213,0,295.333,324.889,44497.5,3160.11,-11362.1
0,556,600,461,319,212,64,497,130,26,107,140,0,289,557,0,309.222,507,47587.7,1202,-5356
0,382,600,513,175,536,0,451,465,0,111,241,0,76,489,0,313.9,430.7,47522.1,2871.57,10555.9
0,95,600,172,546,240,38,451,56,0,521,459,0,114,192,0,325.6,143.9,44958,1397.66,4506.84
0,232,600,87,561,412,0,441,2,0,119,510,0,81,240,0,327.2,189.5,45211.7,2372.94,-8894.67
0,501,600,85,171,490,25,246,413,0,366,53,0,220,347,0,288.7,282.6,47501.6,16902,-27563.7
0,148,600,232,159,586,0,25,344,0,343,258,0,12,429,0,314.444,223.778,47456.3,1635.44,3971.74
0,290,600,598,92,170,38,296,510,69,165,109,0,225,375,0,365.273,363.455,46398.2,13225.5,19940.6
0,143,600,110,359,124,24,277,146,66,227,502,35,563,74,0,323.667,268.833,43960.4,10083.8,-135.06
0,74,600,538,300,199,42,33,516,0,539,517,0,496,413,0,219.286,386.286,44216.4,25299.3,26876.1
0,272,600,265,559,253,0,441,471,0,241,263,0,260,379,0,297.667,306.111,47783.5,791.611,821.292
0,537,600,352,359,38,0,530,66,0,255,185,0,144,482,0,286.6,476.4,43669.6,6827.38,-16309.8
0,183,600,393,451,109,43,159,49,38,64,462,33,436,149,0,288.8,285.8,42743.3,4051.29,12229.8
0,529,600,37,490,464,30,306,41,20,346,456,46,530,208,0,314.2,294.1,45145.1,27427,-34862.4
0,23,600,427,343,204,0,462,362,0,161,302,0,598,22,0,319.727,229.364,39994.4,21035.7,28336.6
0,407,600,299,403,316,42,363,299,53,216,412,0,284,553,0,335.909,272.182,45277.9,6509.16,-12454.7
0,365,600,143,169,16,13,121,228,26,541,426,28,297,32,0,323.364,286.091,54097.1,4183.89,-11131.2
0,257,600,368,389,399,15,191,139,62,34,573,0,148,364,0,305.5,320.7,45180.9,1708.46,2085.61
0,235,600,345,538,221,17,438,285,14,71,415,45,374,287,52,309.222,319,44254.9,2388.25,7402.88
0,494,600,105,532,337,0,491,134,0,191,28,0,314,179,0,239.167,240.75,42400.3,19578.4,-24537
0,310,600,512,50,115,30,156,238,0,440,549,0,21,365,0,287.7,414.7,48318,4782.01,14769.9
0,350,600,127,303,339,31,481,92,59,430,394,24,475,110,50,337.8,298.9,45323.5,6127.21,-13518.7
0,406,600,183,197,326,32,225,378,70,2,10,0,568,491,0,308.589,366.153,39668.1,8485.27,-15248
0,282,600,157,227,307,62,274,335,52,440,189,19,51,532,0,325.8,180.6,43755.3,3284.71,-10741.4
0,484,600,523,461,421,44,168,204,0,591,154,0,494,523,0,296.25,516.375,45467.4,254.268,870.036
0,304,600,226,331,201,39,230,76,35,498,393,51,148,179,71,319.119,257.151,42840,1356.31,-6869.48
0,245,600,171,73,388,0,277,592,0,326,416,0,289,173,0,324.222,258.111,44935.2,1506.36,-3695.28
0,111,600,312,102,385,73,463,335,42,476,63,42,232,64,0,322.727,172.727,48700.4,4120.02,10995.3
0,547,600,19,320,566,29,419,522,54,327,479,14,236,450,0,275.818,262.273,39723.8,32283.4,-35388.3
0,410,600,435,173,488,72,94,521,52,49,78,0,113,84,0,291.7,391.2,42964.5,2304.4,-1047.71
0,101,600,484,218,298,17,88,354,38,468,428,25,178,228,0,337.5,266.2,45982.7,20662.8,29929.2
0,462,600,583,52,49,39,262,83,64,500,235,47,468,594,0,306.375,524.75,44353.1,1842.21,7954.68
0,218,600,386,498,316,69,97,128,0,227,293,0,327,428,0,330.6,324.8,44634.7,5571.51,14066.8
0,491,600,149,229,34,13,90,109,62,524,315,20,382,585,0,306.2,335.8,47501.3,10198,-20582.2
0,498,600,234,217,349,68,329,344,70,519,354,61,221,257,55,350.167,416.75,35864,11219.1,-14303.7
0,577,600,427,399,577,0,493,416,0,193,364,0,361,79,0,287.556,482.111,42961.5,2396.11,-8301.7
0,122,600,397,496,153,65,316,485,45,157,102,25,317,223,0,290.222,282.889,42660.2,11205.6,20808.4
0,441,600,141,111,559,23,503,296,72,160,389,27,74,271,0,280.909,193.818,38440.9,16685.6,-20505.1
0,107,600,9,398,249,62,176,487,28,115,304,66,41,179,34,328.222,116.222,48792.2,2059.94,-3776.56
0,536,600,3,4,38,0,100,289,0,437,24,0,71,560,0,280.5,230.583,36838.6,32578.3,-32788.6
0,249,600,233,66,250,29,138,148,0,138,253,0,279,226,0,267.273,278.727,43582.4,2822.42,-3218.42
0,227,600,336,83,266,26,165,461,0,452,269,0,201,262,0,326.111,269.556,42329.9,4629.53,10605.7
0,170,600,363,506,98,14,146,494,38,231,356,54,491,399,0,290.909,374.636,46099.7,11989.5,17456.8
0,420,600,285,242,457,0,134,536,0,66,297,0,383,291,0,308.8,419.7,42732.2,4888.9,-9581.73
0,146,600,284,79,537,18,51,356,0,536,9,0,130,595,0,276.4,268.3,47853.2,5382.01,13843.8
0,179,600,111,180,60,20,335,101,57,353,327,0,459,147,0,310.9,87.4,46547.4,2872.71,-6714.96
0,593,600,115,367,44,15,418,273,43,542,181,0,426,541,0,289.6,331.1,37239.4,28371.4,-32163.6
0,108,600,316,142,400,68,537,520,62,254,493,16,119,316,0,304,136.9,47042.2,9053.88,17331.1
0,452,600,162,456,566,24,105,337,71,292,433,0,272,7,0,300.9,358.5,38694.1,13543.8,-21427.6
0,306,600,559,432,185,73,161,494,65,216,332,43,91,454,48,292,459.778,41904.8,8339.69,17883.6
0,559,600,337,473,554,0,475,581,0,195,489,0,500,329,0,328.2,449.6,40915.1,6864.04,-16130.6
0,335,600,53,29,78,0,127,468,0,9,258,0,414,172,0,331.545,240,44901.5,9718.4,-18734.9
0,5,600,259,229,399,44,84,502,46,444,500,71,511,222,21,308,101.8,49544.9,6815.96,15957.6
0,449,600,158,287,76,68,249,344,60,479,150,26,382,556,34,325,380.545,39293.4,11669.3,-16420.2
0,80,600,36,429,388,70,522,58,51,571,131,0,378,214,0,-1,-1,-1,-1,-1
0,382,600,24,194,210,62,76,298,0,165,34,0,304,297,0,262.455,166.636,46349.5,14737.5,-22245
0,261,600,143,392,90,0,347,527,0,118,90,0,440,500,0,302.909,154.727,44839.3,4945.22,-13240.5
0,592,600,344,443,524,59,502,348,16,362,68,41,456,132,21,289.9,432.8,43550.8,11973.1,-21745.1
0,232,600,162,53,363,26,338,457,61,177,487,0,139,302,0,309.333,189.222,42631.5,1277.69,-6249.96
0,123,600,473,58,443,24,342,162,36,69,555,16,167,325,0,287.273,333.545,44536,14280.7,23901.2
0,474,600,306,127,166,67,472,401,38,177,493,39,318,330,62,280.727,304.273,41424.8,7258.42,-11776.6
0,30,600,166,150,187,68,599,39,0,117,428,0,194,82,0,296.75,129.5,44453.9,3494.86,11195.7
0,458,600,505,250,260,0,537,265,0,422,550,0,214,0,0,306.6,486.3,44424.9,580.678,4013.24
0,558,600,329,65,291,14,492,119,18,94,510,15,294,245,0,294.545,386.091,42110.1,9973.49,-16430.7
0,293,600,379,448,451,59,377,419,0,597,517,0,405,202,0,307.7,321.6,43706.2,1939.16,1029.87
0,173,600,327,250,480,48,484,587,0,521,594,0,337,218,0,288.444,229,45068.5,3216.25,10935.9
0,18,600,116,45,380,0,72,270,0,148,18,0,90,506,0,301.333,65,42693,3619.5,10485.1
0,20,600,479,397,130,22,361,270,54,490,68,64,432,264,0,293.833,307.833,34871.2,32366,31226.2
0,182,600,240,422,74,62,346,152,30,212,486,0,197,366,0,306.111,205.556,42452.1,1779.53,5942.68
0,69,600,587,570,356,10,421,477,0,326,316,0,27,579,0,348,319.923,42369.7,25645.2,30599.8
0,137,600,503,134,263,58,121,410,0,539,432,0,363,41,0,372.083,246.833,46951.5,14781.4,22061.5
0,48,600,279,121,12,0,517,295,0,88,60,0,300,545,0,292.111,181,42505.9,9224,18896.1
0,427,600,299,473,138,60,334,229,55,221,284,0,359,357,0,302.667,358.333,39515.8,2464,-8524.38
0,218,600,565,268,596,0,135,113,0,440,345,0,532,109,0,344.909,308.364,38471.5,17933.9,20589.5
0,384,600,443,554,386,19,0,186,0,52,306,0,506,303,0,334.1,384,41698.5,4225.11,7938.89
0,27,600,315,37,238,23,119,104,37,445,316,63,87,9,0,272.585,191.606,44143.7,7479.37,16389.1
0,57,600,218,336,401,0,448,122,0,248,533,0,379,382,0,259.455,203.727,45051.5,6116.42,9117.74
0,280,600,402,213,438,51,253,412,0,324,542,0,104,526,0,288.2,389,41846.8,4886.67,9898
0,532,600,245,478,103,42,335,200,71,332,280,0,23,348,0,290.6,384.2,46023.6,9827.07,-21005.7
0,559,600,364,301,432,54,80,495,59,162,441,65,434,425,62,277.917,361.25,47949.2,8252.93,-13886.8
0,267,600,243,433,429,74,379,342,0,565,10,0,18,441,0,310.3,221,44191.1,1003.78,-1962.56
